file,db_successful,db_complete,db_concise,ds_successful,ds_complete,ds_concise,ss_successful,ss_complete,ss_concise,bi_successful,bi_complete,bi_concise
column_heterogeneous_format_col5_row_-1.csv,1,0.9875,0.9974747474747476,1,0.99875,0.99875,1,1.0,1.0,1,0.87125,0.87125
column_heterogeneous_format_col2_row_-1.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
column_heterogeneous_format_col1_row_-1.csv,1,0.9875,0.9974747474747476,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
column_heterogeneous_format_col8_row_-1.csv,1,0.9875,0.9974747474747476,1,1.0,1.0,1,1.0,1.0,1,0.87125,0.87125
row_n_fields_1_less.csv,1,0.9924717691342536,0.9987373737373736,1,0.6273525721455459,1.0,1,1.0,0.99625,1,0.875784190715182,0.8725
table_escape_char_0x5C.csv,1,0.98875,0.9987373737373736,1,0.99875,0.99875,1,0.9875,0.9875,1,0.33375,0.0645863570391872
"column_heterogeneous_format_col1_row_range(1, 50).csv",1,0.92875,0.9381313131313131,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
table_num_columns_1024.csv,0,0.0,0.0,1,1.0,1.0,1,1.0,1.0,1,0.99900390625,0.99900390625
row_quotation_mark_2_0x27.csv,1,0.98125,0.991161616161616,1,0.99125,0.99125,1,0.99125,0.99125,1,0.86375,0.86375
column_header_3_large.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,0.99875,0.99875,1,0.87125,0.87125
row_field_delimiter_50_0x3B.csv,1,0.97875,0.9923954372623576,1,0.99,0.99,1,0.99,0.99,1,0.8675,0.8675
column_heterogeneous_format_col5_row_2.csv,1,0.9875,0.9974747474747476,1,0.99875,0.99875,1,1.0,1.0,1,0.87125,0.87125
row_quotation_mark_last()-0_0x27.csv,1,0.98,0.98989898989899,1,0.99125,0.99125,1,0.99125,0.99125,1,0.86375,0.86375
file_size_1500000000.csv,1,1.193094375786296e-05,0.9987373737373736,1,1.0,1.0,1,0.1265284579706185,1.0,1,0.8749999698332649,0.8749999698332649
row_n_fields_last()-0_less.csv,1,0.98870765370138,0.9962073324905184,1,1.0,0.99625,1,1.0,0.99625,1,0.8720200752823086,0.86875
row_n_fields_2_empty.csv,1,0.9873737373737372,0.991128010139417,1,1.0,1.0,1,1.0,0.99,1,0.8724747474747475,0.86375
column_heterogeneous_format_col8_row_2.csv,1,0.9875,0.9974747474747476,1,1.0,1.0,1,1.0,1.0,1,0.87125,0.87125
row_field_delimiter_1_0x3B.csv,1,0.98875,0.9987373737373736,1,0.12375,0.99,1,0.99,0.99,1,0.86625,0.86625
table_preamble_3_not_delimited.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,0.970873786407767,1,0.87,0.8446601941747572
file_encoding_latin_1.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
column_heterogeneous_format_col4_row_-1.csv,1,0.9875,0.9974747474747476,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
 ,1,0.98875,0.9987373737373736,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0
column_header_last()-0_large.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,0.99875,0.99875,1,0.8725,0.8725
table_preamble_3_delimited.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,0.970873786407767,1,0.87,0.8446601941747572
table_quotation_char_0x22.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
source.tsv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
column_heterogeneous_format_col2_row_2.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
row_n_fields_1_more.csv,1,0.98875,0.9987373737373736,1,1.0,0.5333333333333333,1,1.0,0.5333333333333333,1,0.8725,0.4653333333333333
column_header_3_empty_nonalnum.csv,1,0.98875,0.9987373737373736,1,0.99875,0.99875,1,1.0,1.0,1,0.87125,0.87125
source,1,0.98875,0.9987373737373736,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0
column_header_1_regular_multiple.csv,1,0.99125,0.9814356435643564,1,1.0,0.9803921568627452,1,1.0,0.9803921568627452,1,0.87125,0.8541666666666666
row_n_fields_last()-0_empty.csv,1,0.9873737373737372,0.991128010139417,1,1.0,1.0,1,1.0,1.0,1,0.8724747474747475,0.86375
row_n_fields_50_more.csv,1,0.98875,0.9987373737373736,1,0.99,1.0,1,1.0,0.5333333333333333,1,0.8725,0.4653333333333333
table_field_delimiter_0x7C.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,0.0,0.0,1,0.8725,0.8725
table_multitable_rows_10_more_cols_separated.csv,1,0.99125,0.9814356435643564,1,1.0,0.99009900990099,1,1.0,0.6006006006006006,1,0.875,0.5255255255255256
file_encoding_utf_8.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
table_footnote_3_not_delimited.csv,1,0.9875,0.9912170639899625,1,1.0,1.0,1,1.0,0.970873786407767,1,0.8725,0.8470873786407767
row_n_fields_50_empty.csv,1,0.9873737373737372,0.991128010139417,1,1.0,1.0,1,1.0,0.99,1,0.8724747474747475,0.86375
table_quotation_char_0x27.csv,1,0.98125,0.991161616161616,1,0.70375,0.9259868421052632,1,0.12375,0.0707142857142857,1,0.3475,0.2256493506493506
column_heterogeneous_format_col5_row_50.csv,1,0.9875,0.9974747474747476,1,0.99875,0.99875,1,1.0,1.0,1,0.87125,0.87125
table_footnote_3_not_delimited_empty_row.csv,1,0.98875,0.98875,1,1.0,0.99009900990099,1,1.0,0.9615384615384616,1,0.8725,0.8389423076923077
table_num_rows_1.csv,1,0.0,0.0,1,1.0,1.0,1,1.0,1.0,0,0.0,0.0
column_header_last()-0_empty_nonalnum.csv,1,0.98875,0.9987373737373736,1,0.99875,0.99875,1,1.0,1.0,1,0.8725,0.8725
column_header_last()-0_regular_multiple.csv,1,0.99125,0.9814356435643564,1,1.0,0.9803921568627452,1,1.0,0.9803921568627452,1,0.87125,0.8541666666666666
row_n_fields_2_less.csv,1,0.9874529485570892,0.9962025316455696,1,1.0,0.99625,1,1.0,0.99625,1,0.8720200752823086,0.86875
column_heterogeneous_format_col3_row_50.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
table_preamble_3_delimited_empty_row.csv,1,0.99125,0.99125,1,1.0,0.99009900990099,1,1.0,0.9615384615384616,1,0.87,0.8365384615384616
table_quotation_char_0x22_0x20.csv,0,0.0,0.0,0,0.0,0.0,1,0.495,0.495,1,0.505,0.505
$.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
file_size_200.csv,1,0.5,1.0,1,1.0,1.0,1,1.0,1.0,1,0.75,0.75
row_escape_char_last()-0_0x5C.csv,1,0.98125,0.991161616161616,1,0.99,0.99,1,0.99,0.99,1,0.86375,0.86375
table_num_columns_1.csv,1,0.99,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
table_preamble_3_not_delimited_empty_row.csv,1,0.99125,0.99125,1,1.0,0.99009900990099,1,1.0,0.9615384615384616,1,0.87,0.8365384615384616
"column_heterogeneous_format_col1_row_range(30, 80).csv",1,0.92625,0.9356060606060606,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
row_field_delimiter_2_0x3B.csv,1,0.98,0.9936628643852978,1,0.99,0.99,1,0.99,0.99,1,0.8675,0.8675
table_field_delimiter_0x9.csv,1,0.98875,0.9987373737373736,1,1.0,1.0,1,0.0,0.0,1,0.8725,0.8725
"column_heterogeneous_format_col3_row_range(1, 50).csv",1,0.98875,0.9987373737373736,1,1.0,1.0,1,1.0,1.0,1,0.8725,0.8725
row_quotation_mark_1_0x27.csv,1,0.98875,0.9987373737373736,1,0.99,0.99,1,0.99,0.99,1,0.86625,0.86625
