filename,libreoffice_time_0,libreoffice_time_1,libreoffice_time_2
0Al-Sn.CSV,3.4431958198547363,3.1916561126708984,4.262681484222412
1% SiO2_003.csv,3.697134733200073,3.1168313026428223,3.5428919792175293
1% nano+20% micro.csv,3.837734460830689,3.0784640312194824,3.2195286750793457
10.January_2019.csv,3.4220755100250244,4.736588478088379,4.771373510360718
100mAOne.CSV,4.222963571548462,2.978302001953125,3.4088118076324463
2004-2016.csv,3.451560735702514,2.5143191814422607,2.9904136657714844
20170320-ePC_Data-Travel-Stationery.csv,3.159039258956909,2.432051658630371,3.1422786712646484
300mAThree.CSV,2.499898910522461,2.575714588165283,3.995303153991699
AL5083-emissivity.csv,2.504810094833374,2.8249521255493164,2.596654891967773
April-2011-for-publication.csv,3.8768794536590576,3.623813629150391,3.3090333938598637
Auto_Tone_sub205_over.csv,3.975374937057495,2.5379843711853027,2.575491428375244
Auto_Tone_sub242_nov.csv,3.768094778060913,2.5071334838867188,3.745009422302246
Auto_Tone_sub315_day1.csv,6.90156364440918,4.3384058475494385,2.752133369445801
Batch_3250493_batch_results.csv,2.437276124954224,3.508297681808472,3.511322498321533
"Businesses with a rateable value of less than £12,000 - March 2016.csv",3.0057950019836426,3.3129050731658936,3.0551953315734863
Camp Palacios - Humidity.csv,4.124710559844971,4.687883615493774,3.666406631469727
Camp Palacios - Wind Direction.csv,7.937703847885132,7.536173343658447,7.597483396530151
Consular_cases_April_2016.csv,3.670830011367798,4.34026837348938,2.9227092266082764
Copy_of_2016-17_Q3_Final_V2.csv,2.987283945083618,3.310051918029785,3.832531929016113
Feb-2016.csv,2.483208656311035,2.728083848953247,3.224949359893799
GPC_DCLG_December_2015_for_Publication.csv,2.656128406524658,3.005284547805786,3.4232935905456543
HMRC_spending_over_25000_for_September_2018.csv,2.509592056274414,3.620809555053711,3.3873462677001958
Kokad pollen.csv,2.810336112976074,2.456291675567627,3.183773994445801
LOS_1050CFit.csv,2.461825370788574,3.8157896995544434,3.2368736267089844
NBA_scores_out.csv,2.494016408920288,2.459346294403076,2.959516286849976
Note_4_Staff_costs_-_Average_number_of_persons_employed_13-14.csv,2.4836983680725098,2.501911401748657,2.9910457134246826
O18_air.csv,3.126928806304932,2.8875210285186768,2.478088140487671
OccurrenceData351.csv,2.944554567337036,2.4730167388916016,3.1782710552215576
Oct_2013.csv,2.7769455909729004,3.314194202423096,3.3013973236083984
PLA_6%Talc-1hz.csv,2.809138774871826,2.552507877349853,2.5613815784454346
ResultsOR30x100-0.25_10.dat__m21Infos.csv,3.279954195022583,3.836023330688477,2.87532901763916
ResultsOR30x100-0.25_5.dat__m28.csv,2.520861864089966,2.9476125240325928,3.6984362602233887
ResultsOR30x100-0.50_1.dat__m21.csv,2.522575855255127,2.528575897216797,2.895129919052124
