filename,dataviz_time_0,dataviz_time_1,dataviz_time_2
0Al-Sn.CSV,27.72851657867432,27.420837879180908,27.356177806854248
1% SiO2_003.csv,27.556376218795776,27.724310398101807,27.563496351242065
1% nano+20% micro.csv,27.583659410476685,27.400511264801025,27.47032570838928
10.January_2019.csv,27.52483606338501,27.434739112854004,27.51912569999695
100mAOne.CSV,27.40616798400879,27.443054676055908,27.35571551322937
2004-2016.csv,27.788331747055054,27.74119472503662,27.62386727333069
20170320-ePC_Data-Travel-Stationery.csv,27.38883233070373,27.52001643180847,27.58599710464477
300mAThree.CSV,27.54771637916565,27.450613260269165,27.464300394058228
AL5083-emissivity.csv,27.616246938705444,27.485448122024536,27.584851264953613
April-2011-for-publication.csv,27.52952003479004,27.58764743804932,27.405564546585083
Auto_Tone_sub205_over.csv,27.48963570594788,27.47738790512085,27.48313808441162
Auto_Tone_sub242_nov.csv,27.485931873321533,27.58621859550476,27.465531587600708
Auto_Tone_sub315_day1.csv,39.08065462112427,38.8467013835907,38.90191602706909
Batch_3250493_batch_results.csv,27.55185103416443,27.74023628234864,27.50463604927063
"Businesses with a rateable value of less than £12,000 - March 2016.csv",27.481967210769653,27.520666360855103,27.52185201644897
Camp Palacios - Humidity.csv,27.53897452354431,27.54187273979187,27.476430416107178
Camp Palacios - Wind Direction.csv,28.48586249351501,28.26025986671448,28.018284797668457
Consular_cases_April_2016.csv,27.642845630645752,27.69147109985352,27.8864529132843
Copy_of_2016-17_Q3_Final_V2.csv,27.6545045375824,27.535752773284912,27.592559337615967
Feb-2016.csv,27.218050956726078,27.31050062179565,27.43285608291626
GPC_DCLG_December_2015_for_Publication.csv,27.480918645858765,27.248469591140747,27.253814220428467
HMRC_spending_over_25000_for_September_2018.csv,27.292073726654053,27.40244483947754,27.54498291015625
Kokad pollen.csv,43.87689566612244,43.91431283950806,44.0236656665802
LOS_1050CFit.csv,27.332388162612915,27.36144232749939,27.32611846923828
NBA_scores_out.csv,27.51210618019104,27.409825086593628,27.26891255378723
Note_4_Staff_costs_-_Average_number_of_persons_employed_13-14.csv,27.45103430747986,27.44600343704224,27.468226194381717
O18_air.csv,27.44179964065552,27.459737062454224,27.505661010742188
OccurrenceData351.csv,27.47577381134033,27.325198888778687,27.26627016067505
Oct_2013.csv,27.362970113754272,27.52965784072876,27.474630117416385
PLA_6%Talc-1hz.csv,27.317448377609253,27.37181305885315,27.314883708953857
ResultsOR30x100-0.25_10.dat__m21Infos.csv,44.17509865760803,44.05448889732361,44.06453943252564
ResultsOR30x100-0.25_5.dat__m28.csv,44.24614477157593,44.00897073745728,44.00633502006531
ResultsOR30x100-0.50_1.dat__m21.csv,44.03385949134827,44.05736041069031,44.18141078948975
ResultsOR30x100-0.50_10.dat__m28Infos.csv,44.22700190544128,44.14607620239258,44.05171084403992
ResultsOR30x100-0.50_3.dat.csv,44.1215500831604,44.34727644920349,44.12643265724182
ResultsOR30x100-0.50_5.dat__m23.csv,44.01177859306336,44.35923790931702,44.08288836479187
ResultsOR30x100-0.75_1.dat__m21Infos.csv,44.18293523788452,44.141258239746094,44.18053865432739
ResultsOR30x100-0.75_10.dat__m13.csv,44.15801525115967,44.20962333679199,44.01529097557068
ResultsOR30x100-0.75_5.dat__m29Infos.csv,44.184717893600464,44.21117615699768,44.09465456008911
ResultsOR30x250-0.25_7.dat.csv,44.01764988899231,43.90070462226868,44.18183159828186
ResultsOR30x250-0.50_1.datInfos.csv,44.05086374282837,44.2953736782074,44.02186608314514
ResultsOR30x250-0.50_4.dat.csv,44.10295009613037,44.091373682022095,44.03619885444641
ResultsOR30x250-0.75_2.dat.csv,44.16350841522217,44.14143919944763,43.99537205696106
ResultsOR30x250-0.75_3.dat.csv,44.01005029678345,44.23252630233765,44.3016631603241
ResultsOR30x250-0.75_4.datInfos.csv,44.2060911655426,44.1711688041687,44.13597774505615
ResultsOR30x250-0.75_9.datInfos.csv,44.107940912246704,44.05922079086304,44.01768064498901
ResultsOR30x500-0.50_6.datInfos.csv,44.19811034202576,44.05605506896973,44.40863513946533
ResultsOR30x500-0.75_3.dat.csv,44.28205108642578,44.82617783546448,44.72823357582092
Resultsgk06.datInfos.csv,44.12163329124451,44.09057307243347,43.912272691726685
S30out.csv,29.1262686252594,28.973809719085693,28.676593542099
S39.csv,27.52696895599365,27.48039031028748,27.642021656036377
SouthTrent_Demand_zone-based.csv,27.51584839820861,27.518146276474,27.391283750534058
Sun2014-Rs.csv,27.612951517105103,27.607990026474,27.473652601242065
Sustainability_-_Water_consumption_P_56.csv,27.47707176208496,27.441218614578247,27.580049753189087
Takakai2008-ch4.csv,27.79180836677552,27.70891523361206,27.556644201278687
W32.csv,27.53632068634033,27.552974224090576,27.54654836654663
W44out.csv,30.54735398292541,29.483060836791992,29.546550989151
Wakefield Council Procurement Card Transactions 2018-19 Q2.csv,27.94068026542664,27.604617834091187,27.63603568077088
Wine_Cellar_Consumption_dataset_14-15.csv,27.601677656173703,27.62376523017884,29.64635419845581
air_quality_station3_2006.csv,27.5790057182312,27.65636110305786,27.518311738967896
all.csv,27.554250240325928,27.50304126739502,27.51468777656555
business_expenses_apr_jun_14_peter_lewis.csv,27.604650497436523,27.60396718978882,27.7904064655304
dd_Wickenburg_nobmp_623.csv,44.56904911994934,44.4454996585846,44.34102702140808
download (10).csv,30.143404960632324,27.17520809173584,27.004077911376957
download (6).csv,27.18500661849976,27.03379774093628,27.23732089996338
dwp-cmg-spend-1214.csv,27.06093168258667,27.040499448776245,27.19812393188477
epcs-dwp-cmg-spend-july-2017.csv,27.123920440673828,27.198381900787357,27.245824575424194
erionite.csv,43.72554564476013,43.82555437088013,43.84705281257629
extended.csv,27.340311288833615,27.32700252532959,27.516075372695923
fire_archive_V1_50574.csv,65.07607650756836,56.61447930335999,57.02394247055054
fr_RG65_pageid.csv,27.48371243476868,27.316945552825928,27.49762988090515
fr_hypo1.csv,27.55508065223694,27.36360573768616,27.33698153495789
hist_2000_15O.csv,27.336444854736328,27.22734880447388,27.39085340499878
hypo5.csv,27.41719079017639,27.283490896224976,27.33751630783081
june_2015(1).csv,27.24871802330017,27.36110520362854,27.301666736602783
locations-1998.csv,28.914358615875244,29.01620841026306,28.80907654762268
ministers-overseas-travel-jan-mar-2013.csv,27.436907291412357,27.234153032302856,27.52664089202881
ministry-of-defence__30-09-2012__mod_300912-Air-Govt-data-template-u-senior.csv,27.287685871124268,27.35934257507324,27.505836248397827
