0.72,0.008,0.004
0.73,0.016,0.004
0.74,0.08,0.004
0.75,0.296,0.004
0.76,0.368,0.004
0.77,-0.008,0.004
0.78,-0.344,0.004
0.79,-0.552,0.004
0.8,-0.4,0.004
0.81,0.04,0.004
0.82,0.312,0.004
0.83,0.512,0.004
0.84,0.32,0.004
0.85,-0.112,0.004
0.86,-0.408,0.004
0.87,-0.528,0.004
0.88,-0.192,0.004
0.89,0.184,0.004
0.9,0.416,0.004
0.91,0.496,0.004
0.92,0.136,0.004
0.93,-0.248,0.004
0.94,-0.488,0.004
0.95,-0.424,0.004
0.96,0,0.004
0.97,0.28,0.004
0.98,0.488,0.004
0.99,0.368,0.004
1,-0.048,0.004
1.01,-0.36,0.004
1.02,-0.52,0.004
1.03,-0.256,0.004
1.04,0.136,0.004
1.05,0.368,0.004
1.06,0.496,0.004
1.07,0.192,0.004
1.08,-0.192,0.004
1.09,-0.456,0.004
1.1,-0.456,0.004
1.11,-0.064,0.004
1.12,0.24,0.004
1.13,0.456,0.004
1.14,0.408,0.004
1.15,0.016,0.004
1.16,-0.312,0.004
1.17,-0.496,0.004
1.18,-0.312,0.004
1.19,0.088,0.004
1.2,0.328,0.004
1.21,0.488,0.004
1.22,0.256,0.004
1.23,-0.144,0.004
1.24,-0.408,0.004
1.25,-0.472,0.004
1.26,-0.128,0.004
1.27,0.2,0.004
1.28,0.416,0.004
1.29,0.432,0.004
1.3,0.072,0.004
1.31,-0.264,0.004
1.32,-0.48,0.004
1.33,-0.36,0.004
1.34,0.032,0.004
1.35,0.296,0.004
1.36,0.472,0.004
1.37,0.304,0.004
1.38,-0.088,0.004
1.39,-0.368,0.004
1.4,-0.48,0.004
1.41,-0.192,0.004
1.42,0.16,0.004
1.43,0.384,0.004
1.44,0.448,0.004
1.45,0.136,0.004
1.46,-0.216,0.004
1.47,-0.448,0.004
1.48,-0.4,0.004
1.49,-0.024,0.004
1.5,0.256,0.004
1.51,0.448,0.004
1.52,0.352,0.004
1.53,-0.032,0.004
1.54,-0.328,0.004
1.55,-0.472,0.004
1.56,-0.248,0.004
1.57,0.112,0.004
1.58,0.344,0.004
1.59,0.456,0.004
1.6,0.192,0.004
1.61,-0.168,0.004
1.62,-0.408,0.004
1.63,-0.424,0.004
1.64,-0.08,0.004
1.65,0.216,0.004
1.66,0.416,0.004
1.67,0.384,0.004
1.68,0.024,0.004
1.69,-0.288,0.004
1.7,-0.456,0.004
1.71,-0.304,0.004
1.72,0.064,0.004
1.73,0.312,0.004
1.74,0.448,0.004
1.75,0.24,0.004
1.76,-0.12,0.004
1.77,-0.376,0.004
1.78,-0.44,0.004
1.79,-0.136,0.004
1.8,0.176,0.004
1.81,0.384,0.004
1.82,0.408,0.004
1.83,0.08,0.004
1.84,-0.24,0.004
1.85,-0.44,0.004
1.86,-0.344,0.004
1.87,0.016,0.004
1.88,0.272,0.004
1.89,0.432,0.004
1.9,0.288,0.004
1.91,-0.072,0.004
1.92,-0.336,0.004
1.93,-0.44,0.004
1.94,-0.192,0.004
1.95,0.136,0.004
1.96,0.352,0.004
1.97,0.416,0.004
1.98,0.136,0.004
1.99,-0.192,0.004
2,-0.408,0.004
2.01,-0.376,0.004
2.02,-0.032,0.004
2.03,0.24,0.004
2.04,0.408,0.004
2.05,0.328,0.004
2.06,-0.008,0.004
2.07,-0.296,0.004
2.08,-0.432,0.004
2.09,-0.24,0.004
2.1,0.096,0.004
2.11,0.32,0.004
2.12,0.416,0.004
2.13,0.192,0.004
2.14,-0.144,0.004
2.15,-0.376,0.004
2.16,-0.392,0.004
2.17,-0.088,0.004
2.18,0.2,0.004
2.19,0.384,0.004
2.2,0.36,0.004
2.21,0.04,0.004
2.22,-0.256,0.004
2.23,-0.416,0.004
2.24,-0.288,0.004
2.25,0.048,0.004
2.26,0.28,0.004
2.27,0.416,0.004
2.28,0.232,0.004
2.29,-0.096,0.004
2.3,-0.344,0.004
2.31,-0.4,0.004
2.32,-0.144,0.004
2.33,0.16,0.004
2.34,0.36,0.004
2.35,0.376,0.004
2.36,0.088,0.004
2.37,-0.216,0.004
2.38,-0.4,0.004
2.39,-0.32,0.004
2.4,0,0.004
2.41,0.248,0.004
2.42,0.4,0.004
2.43,0.272,0.004
2.44,-0.048,0.004
2.45,-0.312,0.004
2.46,-0.4,0.004
2.47,-0.192,0.004
2.48,0.12,0.004
2.49,0.328,0.004
2.5,0.384,0.004
2.51,0.136,0.004
2.52,-0.168,0.004
2.53,-0.368,0.004
2.54,-0.344,0.004
2.55,-0.048,0.004
2.56,0.216,0.004
2.57,0.376,0.004
2.58,0.304,0.004
2.59,0,0.004
2.6,-0.272,0.004
2.61,-0.392,0.004
2.62,-0.24,0.004
2.63,0.072,0.004
2.64,0.296,0.004
2.65,0.384,0.004
2.66,0.184,0.004
2.67,-0.128,0.004
2.68,-0.344,0.004
2.69,-0.36,0.004
2.7,-0.104,0.004
2.71,0.176,0.004
2.72,0.352,0.004
2.73,0.328,0.004
2.74,0.048,0.004
2.75,-0.232,0.004
2.76,-0.384,0.004
2.77,-0.272,0.004
2.78,0.024,0.004
2.79,0.264,0.004
2.8,0.376,0.004
2.81,0.224,0.004
2.82,-0.088,0.004
2.83,-0.312,0.004
2.84,-0.376,0.004
2.85,-0.144,0.004
2.86,0.136,0.004
2.87,0.328,0.004
2.88,0.344,0.004
2.89,0.096,0.004
2.9,-0.192,0.004
2.91,-0.36,0.004
2.92,-0.304,0.004
2.93,-0.016,0.004
2.94,0.224,0.004
2.95,0.368,0.004
2.96,0.264,0.004
2.97,-0.032,0.004
2.98,-0.28,0.004
2.99,-0.368,0.004
3,-0.184,0.004
3.01,0.096,0.004
3.02,0.296,0.004
3.03,0.352,0.004
3.04,0.136,0.004
3.05,-0.144,0.004
3.06,-0.344,0.004
3.07,-0.32,0.004
3.08,-0.064,0.004
3.09,0.192,0.004
3.1,0.352,0.004
3.11,0.288,0.004
3.12,0.016,0.004
3.13,-0.248,0.004
3.14,-0.36,0.004
3.15,-0.224,0.004
3.16,0.064,0.004
3.17,0.272,0.004
3.18,0.352,0.004
3.19,0.176,0.004
3.2,-0.112,0.004
3.21,-0.312,0.004
3.22,-0.336,0.004
3.23,-0.104,0.004
3.24,0.16,0.004
3.25,0.32,0.004
3.26,0.304,0.004
3.27,0.056,0.004
3.28,-0.208,0.004
3.29,-0.344,0.004
3.3,-0.256,0.004
3.31,0.016,0.004
3.32,0.24,0.004
3.33,0.352,0.004
3.34,0.216,0.004
3.35,-0.064,0.004
3.36,-0.288,0.004
3.37,-0.344,0.004
3.38,-0.144,0.004
3.39,0.12,0.004
3.4,0.304,0.004
3.41,0.32,0.004
3.42,0.096,0.004
3.43,-0.168,0.004
3.44,-0.328,0.004
3.45,-0.28,0.004
3.46,-0.024,0.004
3.47,0.208,0.004
3.48,0.336,0.004
3.49,0.248,0.004
3.5,-0.024,0.004
3.51,-0.256,0.004
3.52,-0.344,0.004
3.53,-0.184,0.004
3.54,0.08,0.004
3.55,0.272,0.004
3.56,0.32,0.004
3.57,0.136,0.004
3.58,-0.128,0.004
3.59,-0.312,0.004
3.6,-0.304,0.004
3.61,-0.072,0.004
3.62,0.168,0.004
3.63,0.32,0.004
3.64,0.272,0.004
3.65,0.024,0.004
3.66,-0.216,0.004
3.67,-0.336,0.004
3.68,-0.216,0.004
3.69,0.04,0.004
3.7,0.24,0.004
3.71,0.328,0.004
3.72,0.176,0.004
3.73,-0.088,0.004
3.74,-0.28,0.004
3.75,-0.312,0.004
3.76,-0.112,0.004
3.77,0.136,0.004
3.78,0.296,0.004
3.79,0.288,0.004
3.8,0.064,0.004
3.81,-0.184,0.004
3.82,-0.32,0.004
3.83,-0.248,0.004
3.84,0,0.004
3.85,0.216,0.004
3.86,0.312,0.004
3.87,0.208,0.004
3.88,-0.056,0.004
3.89,-0.256,0.004
3.9,-0.312,0.004
3.91,-0.144,0.004
3.92,0.104,0.004
3.93,0.272,0.004
3.94,0.296,0.004
3.95,0.104,0.004
3.96,-0.144,0.004
3.97,-0.312,0.004
3.98,-0.264,0.004
3.99,-0.04,0.004
4,0.184,0.004
4.01,0.304,0.004
4.02,0.232,0.004
4.03,-0.008,0.004
4.04,-0.232,0.004
4.05,-0.312,0.004
4.06,-0.184,0.004
4.07,0.072,0.004
4.08,0.248,0.004
4.09,0.304,0.004
4.1,0.136,0.004
4.11,-0.112,0.004
4.12,-0.288,0.004
4.13,-0.288,0.004
4.14,-0.072,0.004
4.15,0.152,0.004
4.16,0.296,0.004
4.17,0.256,0.004
4.18,0.032,0.004
4.19,-0.2,0.004
4.2,-0.312,0.004
4.21,-0.2,0.004
4.22,0.032,0.004
4.23,0.224,0.004
4.24,0.304,0.004
4.25,0.168,0.004
4.26,-0.08,0.004
4.27,-0.256,0.004
4.28,-0.288,0.004
4.29,-0.112,0.004
4.3,0.12,0.004
4.31,0.272,0.004
4.32,0.264,0.004
4.33,0.064,0.004
4.34,-0.168,0.004
4.35,-0.296,0.004
4.36,-0.232,0.004
4.37,0,0.004
4.38,0.192,0.004
4.39,0.296,0.004
4.4,0.2,0.004
4.41,-0.04,0.004
4.42,-0.232,0.004
4.43,-0.288,0.004
4.44,-0.144,0.004
4.45,0.088,0.004
4.46,0.248,0.004
4.47,0.272,0.004
4.48,0.096,0.004
4.49,-0.128,0.004
4.5,-0.28,0.004
4.51,-0.248,0.004
4.52,-0.048,0.004
4.53,0.168,0.004
4.54,0.28,0.004
4.55,0.224,0.004
4.56,0.008,0.004
4.57,-0.208,0.004
4.58,-0.288,0.004
4.59,-0.176,0.004
4.6,0.056,0.004
4.61,0.224,0.004
4.62,0.28,0.004
4.63,0.136,0.004
4.64,-0.096,0.004
4.65,-0.256,0.004
4.66,-0.264,0.004
4.67,-0.08,0.004
4.68,0.136,0.004
4.69,0.264,0.004
4.7,0.24,0.004
4.71,0.032,0.004
4.72,-0.184,0.004
4.73,-0.28,0.004
4.74,-0.2,0.004
4.75,0.024,0.004
4.76,0.208,0.004
4.77,0.28,0.004
4.78,0.16,0.004
4.79,-0.064,0.004
4.8,-0.24,0.004
4.81,-0.272,0.004
4.82,-0.112,0.004
4.83,0.104,0.004
4.84,0.256,0.004
4.85,0.248,0.004
4.86,0.072,0.004
