file,rcsv_success,rcsv_header_precision,rcsv_header_recall,rcsv_header_f1,rcsv_record_precision,rcsv_record_recall,rcsv_record_f1,rcsv_cell_precision,rcsv_cell_recall,rcsv_cell_f1
row_more_sep_row29_col1.csv,1,1.0,1.0,1.0,0.9879518072289156,0.9879518072289156,0.9879518072289156,1.0,1.0,1.0
row_extra_quote49_col3.csv,1,1.0,1.0,1.0,0.5783132530120482,0.8571428571428571,0.6906474820143884,0.5922974767596282,0.8762278978388998,0.7068145800316957
row_less_sep_row3_col8.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.8897742363877822,0.8897742363877822,0.8897742363877822
row_less_sep_row34_col5.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.8897742363877822,0.8897742363877822,0.8897742363877822
row_less_sep_row75_col4.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.8884462151394422,0.8884462151394422,0.8884462151394422
row_extra_quote74_col0.csv,1,1.0,1.0,1.0,0.8795180722891566,0.9733333333333334,0.9240506329113923,0.8791500664010624,0.9735294117647059,0.9239357990230286
row_field_delimiter_73_0x20.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.8871181938911022,0.8871181938911022,0.8871181938911024
row_less_sep_row13_col7.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.8897742363877822,0.8885941644562334,0.889183808891838
row_less_sep_row75_col7.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.8897742363877822,0.8885941644562334,0.889183808891838
row_more_sep_row25_col0.csv,1,1.0,1.0,1.0,0.9879518072289156,0.9879518072289156,0.9879518072289156,1.0,1.0,1.0
row_extra_quote25_col2.csv,1,1.0,1.0,1.0,0.2891566265060241,0.631578947368421,0.396694214876033,0.2961487383798141,0.6426512968299711,0.4054545454545455
row_extra_quote70_col4.csv,1,1.0,1.0,1.0,0.8313253012048193,0.9583333333333334,0.8903225806451613,0.8379814077025233,0.9663093415007658,0.8975817923186344
row_less_sep_row50_col6.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.8884462151394422,0.8884462151394422,0.8884462151394422
row_more_sep_row14_col1.csv,1,1.0,1.0,1.0,0.9879518072289156,0.9879518072289156,0.9879518072289156,1.0,1.0,1.0
row_more_sep_row71_col3.csv,1,1.0,1.0,1.0,0.9879518072289156,0.9879518072289156,0.9879518072289156,1.0,1.0,1.0
row_more_sep_row78_col4.csv,1,1.0,1.0,1.0,0.9879518072289156,0.9879518072289156,0.9879518072289156,1.0,1.0,1.0
row_more_sep_row1_col2.csv,1,1.0,1.0,1.0,0.0,0.0,0.0,0.8884462151394422,0.8884462151394422,0.8884462151394422
row_more_sep_row0_col6.csv,1,1.0,0.9,0.9473684210526316,0.0,0.0,0.0,0.8897742363877822,0.8014354066985646,0.8432976714915041
