filename,pandas_time_0,pandas_time_1,pandas_time_2
0Al-Sn.CSV,0.002626895904541,0.0021145343780517,0.002143383026123
1% SiO2_003.csv,0.0039288997650146,0.0027680397033691,0.0029842853546142
1% nano+20% micro.csv,0.0028517246246337,0.0038826465606689,0.0028104782104492
10.January_2019.csv,0.0018987655639648,0.001441478729248,0.0013914108276367
100mAOne.CSV,0.0021417140960693,0.0021178722381591,0.002181053161621
2004-2016.csv,0.0026190280914306,0.0024473667144775,0.0025720596313476
20170320-ePC_Data-Travel-Stationery.csv,0.0011196136474609,0.0011141300201416,0.0010514259338378
300mAThree.CSV,0.0017964839935302,0.0020487308502197,0.0020511150360107
AL5083-emissivity.csv,0.0012979507446289,0.0010883808135986,0.0011389255523681
April-2011-for-publication.csv,0.0052366256713867,0.0063278675079345,0.0061655044555664
Auto_Tone_sub205_over.csv,0.0015556812286376,0.0022401809692382,0.0016422271728515
Auto_Tone_sub242_nov.csv,0.0014557838439941,0.0013139247894287,0.0013079643249511
Auto_Tone_sub315_day1.csv,0.009646177291870117,0.0020062923431396484,0.0017342567443847656
Batch_3250493_batch_results.csv,0.0018839836120605,0.001575231552124,0.0017406940460205
"Businesses with a rateable value of less than £12,000 - March 2016.csv",0.0050475597381591,0.0038719177246093,0.0039989948272705
Camp Palacios - Humidity.csv,0.0113744735717773,0.010385513305664,0.0101916790008544
Camp Palacios - Wind Direction.csv,0.0560231208801269,0.0561239719390869,0.0560834407806396
Consular_cases_April_2016.csv,0.0046961307525634,0.0047841072082519,0.0056827068328857
Copy_of_2016-17_Q3_Final_V2.csv,0.00266695022583,0.0027203559875488,0.0026214122772216
Feb-2016.csv,0.0012192726135253,0.0009806156158447,0.0009682178497314
GPC_DCLG_December_2015_for_Publication.csv,0.001610517501831,0.0011334419250488,0.0012228488922119
HMRC_spending_over_25000_for_September_2018.csv,0.0022988319396972,0.002880573272705,0.0035579204559326
Kokad pollen.csv,0.0015680789947509,0.0014755725860595,0.0023207664489746
LOS_1050CFit.csv,0.0017755031585693,0.003119945526123,0.002265453338623
NBA_scores_out.csv,0.0020599365234375,0.0017046928405761,0.0014173984527587
Note_4_Staff_costs_-_Average_number_of_persons_employed_13-14.csv,0.0014674663543701,0.0014572143554687,0.0010561943054199
O18_air.csv,0.0014567375183105,0.001462697982788,0.001509666442871
OccurrenceData351.csv,0.0011651515960693,0.0011994838714599,0.0012152194976806
Oct_2013.csv,0.0039873123168945,0.0039303302764892,0.0044834613800048
PLA_6%Talc-1hz.csv,0.0018136501312255,0.0020792484283447,0.0015668869018554
ResultsOR30x100-0.25_10.dat__m21Infos.csv,0.0002901554107666,0.0003283023834228,0.0003054141998291
ResultsOR30x100-0.25_5.dat__m28.csv,0.0011823177337646,0.0013248920440673,0.0012691020965576
ResultsOR30x100-0.50_1.dat__m21.csv,0.0013353824615478,0.0014703273773193,0.0012745857238769
ResultsOR30x100-0.50_10.dat__m28Infos.csv,0.0004932880401611,0.0003178119659423,0.0002567768096923
ResultsOR30x100-0.50_3.dat.csv,0.0013480186462402,0.0012881755828857,0.0018377304077148
ResultsOR30x100-0.50_5.dat__m23.csv,0.0016603469848632,0.0011663436889648,0.0014510154724121
ResultsOR30x100-0.75_1.dat__m21Infos.csv,0.0004463195800781,0.0002591609954833,0.0002501010894775
ResultsOR30x100-0.75_10.dat__m13.csv,0.0011515617370605,0.0013496875762939,0.0012373924255371
ResultsOR30x100-0.75_5.dat__m29Infos.csv,0.0002837181091308,0.0003347396850585,0.0002686977386474
ResultsOR30x250-0.25_7.dat.csv,0.0014140605926513,0.0013718605041503,0.0014164447784423
ResultsOR30x250-0.50_1.datInfos.csv,0.0003173351287841,0.0002858638763427,0.000274658203125
ResultsOR30x250-0.50_4.dat.csv,0.0014216899871826,0.001760721206665,0.0014312267303466
ResultsOR30x250-0.75_2.dat.csv,0.0013833045959472,0.0013437271118164,0.0013577938079833
ResultsOR30x250-0.75_3.dat.csv,0.002028465270996,0.0015389919281005,0.001408576965332
ResultsOR30x250-0.75_4.datInfos.csv,0.000295877456665,0.0002663135528564,0.0002675056457519
ResultsOR30x250-0.75_9.datInfos.csv,0.0002949237823486,0.0002667903900146,0.000267744064331
ResultsOR30x500-0.50_6.datInfos.csv,0.0002925395965576,0.00028657913208,0.0002596378326416
ResultsOR30x500-0.75_3.dat.csv,0.0016329288482666,0.001572847366333,0.0018222332000732
Resultsgk06.datInfos.csv,0.0003693103790283,0.000321626663208,0.0002875328063964
