filename,opencsv_time_0,opencsv_time_1,opencsv_time_2
0Al-Sn.CSV,0.04725046828389168,0.030365945771336555,0.030511887744069
1% nano+20% micro.csv,0.055187590420246124,0.055093567818403244,0.0531522519886493
1% SiO2_003.csv,0.05318458378314972,0.05770232528448105,0.0556604005396366
10.January_2019.csv,0.007043612189590931,0.004452207125723362,0.00445396080613136
100mAOne.CSV,0.0413520410656929,0.03995272144675255,0.0401988402009010
2004-2016.csv,0.034196894615888596,0.03336597979068756,0.0339331999421119
20170320-ePC_Data-Travel-Stationery.csv,5.792049923911691E-4,4.876540042459965E-4,4.0295100188814104E-4
300mAThree.CSV,0.03882132098078728,0.03871536627411842,0.03833778947591781
air_quality_station3_2006.csv,0.6209697723388672,0.6650595664978027,0.679733633995056
AL5083-emissivity.csv,0.0027892780490219593,0.0027457589749246836,0.0025659559760242
all.csv,2.1666955947875977,2.1920242309570312,2.011368036270141
April-2011-for-publication.csv,0.11676090210676193,0.11681579053401947,0.1190964132547378
Auto_Tone_sub205_over.csv,0.007546511013060808,0.007559432182461023,0.00744316913187503
Auto_Tone_sub242_nov.csv,0.0073448061011731625,0.011666075326502323,0.00763781182467937
"Businesses with a rateable value of less than £12,000 - March 2016.csv",0.6736528873443604,0.6809794306755066,0.690769851207733
business_expenses_apr_jun_14_peter_lewis.csv,6.522290059365332E-4,4.3419201392680407E-4,4.313219978939742E-4
Camp Palacios - Humidity.csv,0.5889710187911987,0.6019806265830994,0.620451271533966
Camp Palacios - Wind Direction.csv,3.1524062156677246,3.286884069442749,3.191224575042724
Consular_cases_April_2016.csv,0.0442657470703125,0.042677853256464005,0.0421507842838764
Copy_of_2016-17_Q3_Final_V2.csv,0.06499862670898438,0.06699580699205399,0.0676119998097419
dd_Wickenburg_nobmp_623.csv,0.08927971869707108,0.08481787145137787,0.0805315747857093
download (10).csv,0.017322663217782974,0.013566858135163784,0.01336080208420753
download (6).csv,0.0075982799753546715,0.007313968148082495,0.00757530005648732
dwp-cmg-spend-1214.csv,4.619190003722906E-4,3.078370064031333E-4,3.0590599635615945E-4
epcs-dwp-cmg-spend-july-2017.csv,0.03732191026210785,0.003016633912920952,0.003642285009846091
erionite.csv,6.811199709773064E-4,5.3353700786829E-4,4.5178699656389654E-4
extended.csv,0.07961377501487732,0.0975288525223732,0.0811498090624809
