file,dataviz_success,dataviz_header_precision,dataviz_header_recall,dataviz_header_f1,dataviz_record_precision,dataviz_record_recall,dataviz_record_f1,dataviz_cell_precision,dataviz_cell_recall,dataviz_cell_f1
row_more_sep_row33_col1.csv,1,0.7777777777777778,0.7,0.7368421052631577,0.0,0.0,0.0,0.7738095238095238,0.6964285714285714,0.7330827067669173
row_less_sep_row24_col8.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7738095238095238,0.7738095238095238,0.7738095238095238
row_less_sep_row71_col7.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7711640211640212,0.7711640211640212,0.7711640211640212
row_extra_quote80_col0.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7420634920634921,0.7601626016260162,0.751004016064257
row_less_sep_row16_col1.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7698412698412699,0.7698412698412699,0.7698412698412699
row_less_sep_row4_col7.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7711640211640212,0.7711640211640212,0.7711640211640212
row_less_sep_row22_col5.csv,1,0.6666666666666666,0.4,0.5,0.0,0.0,0.0,0.5105820105820106,0.30634920634920637,0.3829365079365079
row_more_sep_row73_col0.csv,1,0.7777777777777778,0.7,0.7368421052631577,0.0,0.0,0.0,0.7724867724867724,0.6952380952380952,0.731829573934837
row_less_sep_row36_col7.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7711640211640212,0.7711640211640212,0.7711640211640212
row_extra_quote20_col8.csv,1,0.6666666666666666,0.4,0.5,0.0,0.0,0.0,0.5105820105820106,0.30634920634920637,0.3829365079365079
row_less_sep_row58_col3.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7711640211640212,0.7711640211640212,0.7711640211640212
row_more_sep_row23_col3.csv,1,0.7777777777777778,0.7,0.7368421052631577,0.0,0.0,0.0,0.7738095238095238,0.6964285714285714,0.7330827067669173
row_extra_quote41_col1.csv,1,0.6666666666666666,0.4,0.5,0.0,0.0,0.0,0.5105820105820106,0.30634920634920637,0.3829365079365079
row_less_sep_row74_col3.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7711640211640212,0.7711640211640212,0.7711640211640212
row_less_sep_row64_col5.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7724867724867724,0.7724867724867724,0.7724867724867724
row_less_sep_row20_col6.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7711640211640212,0.7711640211640212,0.7711640211640212
row_more_sep_row75_col2.csv,1,0.7777777777777778,0.7,0.7368421052631577,0.0,0.0,0.0,0.7738095238095238,0.6964285714285714,0.7330827067669173
row_less_sep_row70_col3.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7711640211640212,0.7711640211640212,0.7711640211640212
row_less_sep_row34_col6.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7711640211640212,0.7711640211640212,0.7711640211640212
row_less_sep_row33_col6.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7711640211640212,0.7711640211640212,0.7711640211640212
row_less_sep_row36_col8.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7738095238095238,0.7738095238095238,0.7738095238095238
row_extra_quote30_col8.csv,1,0.6666666666666666,0.4,0.5,0.0,0.0,0.0,0.5105820105820106,0.30634920634920637,0.3829365079365079
row_less_sep_row68_col8.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7738095238095238,0.7738095238095238,0.7738095238095238
row_more_sep_row18_col0.csv,1,0.7777777777777778,0.7,0.7368421052631577,0.0,0.0,0.0,0.7724867724867724,0.6952380952380952,0.731829573934837
row_more_sep_row62_col3.csv,1,0.7777777777777778,0.7,0.7368421052631577,0.0,0.0,0.0,0.7738095238095238,0.6964285714285714,0.7330827067669173
row_more_sep_row39_col8.csv,1,0.7777777777777778,0.7,0.7368421052631577,0.0,0.0,0.0,0.7738095238095238,0.6964285714285714,0.7330827067669173
row_less_sep_row81_col6.csv,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.7711640211640212,0.7711640211640212,0.7711640211640212
row_more_sep_row69_col0.csv,1,0.7777777777777778,0.7,0.7368421052631577,0.0,0.0,0.0,0.7724867724867724,0.6952380952380952,0.731829573934837
row_more_sep_row75_col0.csv,1,0.7777777777777778,0.7,0.7368421052631577,0.0,0.0,0.0,0.7724867724867724,0.6952380952380952,0.731829573934837
row_more_sep_row13_col8.csv,1,0.7777777777777778,0.7,0.7368421052631577,0.0,0.0,0.0,0.7738095238095238,0.6964285714285714,0.7330827067669173
